word,frequency
while,3
dismiss,3
drive,3
stir,3
anything,3
jeopardize,3
local,3
compensated,3
succeed,3
point,3
marginalized,3
dispose,3
wear,3
contest,3
inspire,3
democracy,3
compensate,3
shelved,3
sacrificed,3
coordinate,3
compel,3
exert,3
frozen,3
monitored,3
postpone,3
surrounded,3
gotten,3
activate,3
new,3
operated,3
hide,3
ended,3
sure,3
recorded,3
garner,3
walk,3
evict,3
object,3
supervised,3
handled,3
pressed,3
oblige,3
celebrated,3
extend,3
resistance,3
ease,3
forge,3
kept,3
enable,3
displaced,3
than,3
inherited,3
communicate,3
translate,3
accommodate,3
enjoyed,3
discredit,3
feared,3
resume,3
rounded,3
overseen,3
educated,3
elicited,3
mitigate,3
featured,3
recognized,3
replace,3
poised,3
performed,3
humiliating,3
examine,3
impacted,3
disclosure,3
executive,3
stormed,3
generated,3
flee,3
evidenced,3
strive,3
detain,3
enfranchised,3
highlight,3
joined,3
bladed,3
fulfill,3
repeat,3
refuse,3
marry,3
excluded,3
cancelled,3
reclaim,3
voice,3
burn,3
sustain,3
heed,3
deprive,3
criminal,3
offset,3
aid,3
‘,3
completed,3
inclined,3
surveyed,3
infected,3
execute,3
compromise,3
prison,3
began,3
long,3
ban,3
chase,3
disillusioned,3
yield,3
view,3
tarnished,2
depreciate,2
bothered,2
existed,2
violence,2
emphasize,2
impede,2
projected,2
stirred,2
reconcile,2
free,2
drilled,2
flourish,2
taxed,2
credited,2
acquit,2
disciplinary,2
unleashed,2
fear,2
account,2
immersed,2
large,2
cooperated,2
law,2
spurred,2
Established,2
remained,2
governorate,2
stick,2
climate,2
arrived,2
scrapped,2
isolate,2
regained,2
float,2
lined,2
contacted,2
complicated,2
admit,2
rigged,2
speculate,2
dictate,2
binding,2
distribute,2
drift,2
store,2
various,2
tackled,2
shrouded,2
wish,2
attracted,2
accredited,2
looked,2
constructed,2
possess,2
oust,2
attract,2
liberate,2
quash,2
foresee,2
continuation,2
echoed,2
shock,2
accelerate,2
Compare,2
deprived,2
got,2
blunt,2
disrupt,2
advocate,2
minimize,2
bolster,2
